0.72296,-0.6863,-0.2671,7,0,-0.19862,1.6692e+09
1.4024,-1.3313,0.033753,55,8,-0.19862,1.6692e+09
1.3806,-1.3111,-0.43955,53,1,-0.19861,1.6692e+09
1.3961,-1.3258,0.1009,61,9,-0.19861,1.6692e+09
1.3935,-1.3238,-0.3736,54,2,-0.19861,1.6692e+09
1.4041,-1.3338,0.16943,61,10,-0.19861,1.6692e+09
1.3861,-1.3172,-0.30286,52,3,-0.1986,1.6692e+09
1.3915,-1.3223,0.2357,62,11,-0.1986,1.6692e+09
1.3814,-1.3128,-0.23399,52,4,-0.1986,1.6692e+09
1.3945,-1.3256,0.30473,55,12,-0.1986,1.6692e+09
1.3978,-1.3288,-0.16873,59,5,-0.19859,1.6692e+09
1.3942,-1.3258,0.37399,59,13,-0.19859,1.6692e+09
1.3923,-1.324,-0.10069,56,6,-0.19859,1.6692e+09
1.3853,-1.3174,0.44135,56,14,-0.19859,1.6692e+09
1.3938,-1.3259,-0.033578,61,7,-0.19859,1.6692e+09
1.4053,-1.3368,0.51971,54,15,-0.19858,1.6692e+09
0.71617,-0.68223,-0.26503,7,0,-0.19856,1.6692e+09
1.403,-1.3365,0.033823,58,8,-0.19856,1.6692e+09
1.3882,-1.3229,-0.4427,59,1,-0.19856,1.6692e+09
1.3953,-1.3296,0.10101,60,9,-0.19856,1.6692e+09
1.3883,-1.3235,-0.37284,55,2,-0.19855,1.6692e+09
1.3945,-1.3294,0.16856,59,10,-0.19855,1.6692e+09
1.3895,-1.3251,-0.30411,51,3,-0.19855,1.6692e+09
1.3921,-1.3275,0.23618,59,11,-0.19855,1.6692e+09
1.382,-1.3179,-0.23448,53,4,-0.19854,1.6692e+09
1.3893,-1.3253,0.30411,57,12,-0.19854,1.6692e+09
1.3883,-1.3244,-0.16786,61,5,-0.19854,1.6692e+09
1.3976,-1.3337,0.37551,59,13,-0.19854,1.6692e+09
1.3929,-1.3292,-0.1009,57,6,-0.19853,1.6692e+09
1.3901,-1.3265,0.4436,58,14,-0.19853,1.6692e+09
1.3857,-1.3228,-0.033439,52,7,-0.19853,1.6692e+09
1.3946,-1.3313,0.5166,52,15,-0.19853,1.6692e+09
0.7038,-0.6728,-0.26089,8,0,-0.19851,1.6692e+09
1.3949,-1.3334,0.033683,55,8,-0.1985,1.6692e+09
1.3831,-1.3226,-0.4418,59,1,-0.1985,1.6692e+09
1.3944,-1.3334,0.10111,61,9,-0.1985,1.6692e+09
1.3747,-1.3151,-0.36979,54,2,-0.1985,1.6692e+09
1.385,-1.3249,0.16769,64,10,-0.1985,1.6692e+09
1.3815,-1.322,-0.30286,51,3,-0.19849,1.6692e+09
1.3955,-1.3354,0.23716,62,11,-0.19849,1.6692e+09
1.3797,-1.3203,-0.23448,54,4,-0.19849,1.6692e+09
1.387,-1.3278,0.30411,54,12,-0.19849,1.6692e+09
1.3788,-1.3199,-0.16699,58,5,-0.19848,1.6692e+09
1.3811,-1.3226,0.3717,54,13,-0.19848,1.6692e+09
1.3848,-1.3261,-0.10049,58,6,-0.19848,1.6692e+09
1.3849,-1.3263,0.4427,58,14,-0.19848,1.6692e+09
1.3776,-1.3197,-0.033299,59,7,-0.19847,1.6692e+09
1.3881,-1.3297,0.51505,53,15,-0.19847,1.6692e+09
0.7096,-0.68072,-0.26348,8,0,-0.19845,1.6692e+09
1.3839,-1.3276,0.033474,55,8,-0.19845,1.6692e+09
1.3751,-1.3196,-0.44,57,1,-0.19845,1.6692e+09
1.3906,-1.3345,0.10101,60,9,-0.19844,1.6692e+09
1.3809,-1.3256,-0.37208,55,2,-0.19844,1.6692e+09
1.3798,-1.3246,0.16734,63,10,-0.19844,1.6692e+09
1.3678,-1.3135,-0.30035,50,3,-0.19844,1.6692e+09
1.3817,-1.3268,0.23521,60,11,-0.19844,1.6692e+09
1.376,-1.3213,-0.23423,51,4,-0.19843,1.6692e+09
1.3832,-1.3288,0.3038,59,12,-0.19843,1.6692e+09
1.3794,-1.3251,-0.16734,58,5,-0.19843,1.6692e+09
1.3703,-1.3168,0.36941,53,13,-0.19843,1.6692e+09
1.3796,-1.3258,-0.10028,62,6,-0.19842,1.6692e+09
1.3854,-1.3314,0.4436,58,14,-0.19842,1.6692e+09
1.3839,-1.3304,-0.033509,57,7,-0.19842,1.6692e+09
1.3802,-1.3268,0.51298,50,15,-0.19842,1.6692e+09
0.70423,-0.67794,-0.26192,9,0,-0.1984,1.6692e+09
1.3816,-1.33,0.033474,54,8,-0.19839,1.6692e+09
1.3616,-1.3112,-0.43641,59,1,-0.19839,1.6692e+09
1.384,-1.3328,0.10069,63,9,-0.19839,1.6692e+09
1.3757,-1.3253,-0.37131,55,2,-0.19839,1.6692e+09
1.3847,-1.3339,0.16821,58,10,-0.19838,1.6692e+09
1.3684,-1.3186,-0.30098,52,3,-0.19838,1.6692e+09
1.3708,-1.321,0.23375,62,11,-0.19838,1.6692e+09
1.3694,-1.3196,-0.2335,53,4,-0.19838,1.6692e+09
1.3838,-1.334,0.30442,53,12,-0.19838,1.6692e+09
1.377,-1.3275,-0.16734,58,5,-0.19837,1.6692e+09
1.3708,-1.3219,0.37017,53,13,-0.19837,1.6692e+09
1.3629,-1.3143,-0.099229,60,6,-0.19837,1.6692e+09
1.3789,-1.3297,0.44225,56,14,-0.19837,1.6692e+09
1.3787,-1.33,-0.033439,57,7,-0.19836,1.6692e+09
1.382,-1.3332,0.51453,52,15,-0.19836,1.6692e+09
0.72111,-0.69661,-0.26865,8,0,-0.19834,1.6692e+09
1.385,-1.338,0.033613,56,8,-0.19834,1.6692e+09
1.3621,-1.3163,-0.4373,61,1,-0.19834,1.6692e+09
1.373,-1.3268,0.10007,63,9,-0.19833,1.6692e+09
1.3692,-1.3236,-0.37017,52,2,-0.19833,1.6692e+09
1.3795,-1.3335,0.16786,59,10,-0.19833,1.6692e+09
1.3689,-1.3238,-0.30161,51,3,-0.19833,1.6692e+09
1.3685,-1.3234,0.23375,59,11,-0.19832,1.6692e+09
1.3585,-1.3137,-0.23204,54,4,-0.19832,1.6692e+09
1.38,-1.335,0.30411,57,12,-0.19832,1.6692e+09
1.3776,-1.3326,-0.16769,66,5,-0.19832,1.6692e+09
1.3685,-1.3243,0.37017,54,13,-0.19832,1.6692e+09
1.3692,-1.325,-0.099857,62,6,-0.19831,1.6692e+09
1.3682,-1.324,0.43955,57,14,-0.19831,1.6692e+09
1.3692,-1.3255,-0.033264,56,7,-0.19831,1.6692e+09
1.3769,-1.3329,0.5135,51,15,-0.19831,1.6692e+09
0.70741,-0.68577,-0.264,7,0,-0.19829,1.6692e+09
1.3798,-1.3376,0.033544,58,8,-0.19828,1.6692e+09
1.3626,-1.3214,-0.4382,61,1,-0.19828,1.6692e+09
1.3736,-1.332,0.10028,61,9,-0.19828,1.6692e+09
1.3598,-1.3191,-0.36826,54,2,-0.19828,1.6692e+09
1.3729,-1.3318,0.16734,61,10,-0.19827,1.6692e+09
1.3666,-1.3262,-0.30161,52,3,-0.19827,1.6692e+09
1.369,-1.3285,0.23423,60,11,-0.19827,1.6692e+09
1.3562,-1.3161,-0.23204,54,4,-0.19827,1.6692e+09
1.372,-1.3319,0.30286,55,12,-0.19826,1.6692e+09
1.371,-1.3309,-0.16716,62,5,-0.19826,1.6692e+09
1.3718,-1.3322,0.3717,53,13,-0.19826,1.6692e+09
1.3669,-1.3274,-0.099857,62,6,-0.19826,1.6692e+09
1.3687,-1.3291,0.44045,56,14,-0.19826,1.6692e+09
1.3583,-1.3195,-0.033055,56,7,-0.19825,1.6692e+09
1.3649,-1.3259,0.50987,53,15,-0.19825,1.6692e+09
0.70344,-0.68431,-0.26296,5,0,-0.19823,1.6692e+09
1.3689,-1.3316,0.033334,55,8,-0.19823,1.6692e+09
1.3603,-1.3237,-0.4382,61,1,-0.19823,1.6692e+09
1.3755,-1.3386,0.10059,65,9,-0.19822,1.6692e+09
1.3603,-1.3243,-0.36902,54,2,-0.19822,1.6692e+09
1.3591,-1.3231,0.16594,70,10,-0.19822,1.6692e+09
1.3586,-1.323,-0.30035,52,3,-0.19822,1.6692e+09
1.3695,-1.3337,0.23472,60,11,-0.19821,1.6692e+09
1.3567,-1.3212,-0.23253,53,4,-0.19821,1.6692e+09
1.3697,-1.3343,0.30286,54,12,-0.19821,1.6692e+09
1.3586,-1.3235,-0.16594,58,5,-0.19821,1.6692e+09
1.3625,-1.3277,0.36979,52,13,-0.19821,1.6692e+09
1.3646,-1.3298,-0.099857,58,6,-0.1982,1.6692e+09
1.3635,-1.3288,0.43955,57,14,-0.1982,1.6692e+09
1.3589,-1.3247,-0.033125,53,7,-0.1982,1.6692e+09
1.3598,-1.3256,0.50884,53,15,-0.1982,1.6692e+09
0.70087,-0.68418,-0.26244,3,0,-0.19818,1.6692e+09
1.3579,-1.3256,0.033125,55,8,-0.19817,1.6692e+09
1.3524,-1.3207,-0.43641,57,1,-0.19817,1.6692e+09
1.3675,-1.3354,0.10017,67,9,-0.19817,1.6692e+09
1.3524,-1.3211,-0.3675,55,2,-0.19817,1.6692e+09
1.3625,-1.331,0.16664,61,10,-0.19816,1.6692e+09
1.3509,-1.3196,-0.2991,49,3,-0.19816,1.6692e+09
1.3559,-1.325,0.23277,59,11,-0.19816,1.6692e+09
1.3488,-1.318,-0.23155,54,4,-0.19816,1.6692e+09
1.3674,-1.3367,0.30286,57,12,-0.19815,1.6692e+09
1.3563,-1.3259,-0.16594,59,5,-0.19815,1.6692e+09
1.3533,-1.323,0.36788,54,13,-0.19815,1.6692e+09
1.3566,-1.3266,-0.099438,58,6,-0.19815,1.6692e+09
1.3612,-1.3312,0.43955,56,14,-0.19815,1.6692e+09
1.3537,-1.3243,-0.033055,56,7,-0.19814,1.6692e+09
1.3589,-1.3293,0.50936,51,15,-0.19814,1.6692e+09
0.70243,-0.68811,-0.26348,2,0,-0.19812,1.6692e+09
1.3571,-1.3294,0.03316,60,8,-0.19812,1.6692e+09
1.3364,-1.3092,-0.43191,57,1,-0.19812,1.6692e+09
1.3637,-1.3364,0.10007,63,9,-0.19811,1.6692e+09
1.3531,-1.326,-0.36826,54,2,-0.19811,1.6692e+09
1.3604,-1.3331,0.16664,63,10,-0.19811,1.6692e+09
1.3457,-1.3192,-0.29848,52,3,-0.19811,1.6692e+09
1.3481,-1.3215,0.2318,60,11,-0.1981,1.6692e+09
1.3465,-1.3204,-0.23155,54,4,-0.1981,1.6692e+09
1.3596,-1.3333,0.30161,57,12,-0.1981,1.6692e+09
1.3571,-1.3308,-0.16629,58,5,-0.1981,1.6692e+09
1.3524,-1.3267,0.36826,56,13,-0.19809,1.6692e+09
1.3459,-1.3203,-0.09881,62,6,-0.19809,1.6692e+09
1.3519,-1.3267,0.4373,55,14,-0.19809,1.6692e+09
1.3602,-1.3348,-0.033264,56,7,-0.19809,1.6692e+09
1.3623,-1.3369,0.51143,54,15,-0.19809,1.6692e+09
0.72339,-0.71088,-0.27176,2,0,-0.19806,1.6692e+09
1.3564,-1.3329,0.033194,61,8,-0.19806,1.6692e+09
1.3369,-1.3142,-0.43281,61,1,-0.19806,1.6692e+09
1.3545,-1.3315,0.099543,65,9,-0.19806,1.6692e+09
1.3494,-1.327,-0.36788,52,2,-0.19806,1.6692e+09
1.3552,-1.3327,0.16629,70,10,-0.19805,1.6692e+09
1.3463,-1.3243,-0.2991,52,3,-0.19805,1.6692e+09
1.3458,-1.3239,0.2318,59,11,-0.19805,1.6692e+09
1.3359,-1.3142,-0.23009,54,4,-0.19805,1.6692e+09
1.3531,-1.3315,0.30067,53,12,-0.19804,1.6692e+09
1.3548,-1.3332,-0.16629,59,5,-0.19804,1.6692e+09
1.3487,-1.3277,0.36788,54,13,-0.19804,1.6692e+09
1.3436,-1.3227,-0.09881,58,6,-0.19804,1.6692e+09
1.3471,-1.3261,0.43641,54,14,-0.19803,1.6692e+09
1.3493,-1.3287,-0.033055,56,7,-0.19803,1.6692e+09
1.36,-1.3392,0.51143,52,15,-0.19803,1.6692e+09
0.71665,-0.70671,-0.26969,1,0,-0.19801,1.6692e+09
1.3541,-1.3353,0.033194,59,8,-0.19801,1.6692e+09
1.3346,-1.3166,-0.43281,55,1,-0.198,1.6692e+09
1.3493,-1.3311,0.099334,65,9,-0.198,1.6692e+09
1.3345,-1.3169,-0.36445,55,2,-0.198,1.6692e+09
1.3472,-1.3295,0.1656,70,10,-0.198,1.6692e+09
1.3468,-1.3295,-0.29973,52,3,-0.198,1.6692e+09
1.3435,-1.3262,0.2318,62,11,-0.19799,1.6692e+09
1.3336,-1.3165,-0.23009,56,4,-0.19799,1.6692e+09
1.3493,-1.3325,0.30035,54,12,-0.19799,1.6692e+09
1.3468,-1.33,-0.1656,59,5,-0.19799,1.6692e+09
1.352,-1.3356,0.36941,53,13,-0.19798,1.6692e+09
1.3413,-1.325,-0.09881,57,6,-0.19798,1.6692e+09
1.3448,-1.3284,0.43641,60,14,-0.19798,1.6692e+09
1.3413,-1.3255,-0.032915,56,7,-0.19798,1.6692e+09
1.3439,-1.328,0.50625,52,15,-0.19797,1.6692e+09
0.70992,-0.70253,-0.26762,1,0,-0.19795,1.6692e+09
1.3489,-1.3348,0.033125,58,8,-0.19795,1.6692e+09
1.3365,-1.323,-0.43416,62,1,-0.19795,1.6692e+09
1.3499,-1.3363,0.099543,65,9,-0.19795,1.6692e+09
1.3322,-1.3193,-0.36445,54,2,-0.19794,1.6692e+09
1.3378,-1.3248,0.16472,66,10,-0.19794,1.6692e+09
1.336,-1.3235,-0.29785,52,3,-0.19794,1.6692e+09
1.3496,-1.337,0.23326,58,11,-0.19794,1.6692e+09
1.3341,-1.3216,-0.23058,56,4,-0.19794,1.6692e+09
1.3414,-1.3293,0.2991,55,12,-0.19793,1.6692e+09
1.3388,-1.3267,-0.1649,59,5,-0.19793,1.6692e+09
1.3455,-1.3338,0.36826,56,13,-0.19793,1.6692e+09
1.3418,-1.3302,-0.09902,60,6,-0.19793,1.6692e+09
1.3397,-1.328,0.43551,55,14,-0.19792,1.6692e+09
1.3376,-1.3264,-0.03288,57,7,-0.19792,1.6692e+09
1.3388,-1.3276,0.50521,51,15,-0.19792,1.6692e+09
0.68676,-0.68199,-0.25934,1,0,-0.1979,1.6692e+09
1.3395,-1.3301,0.03295,60,8,-0.1979,1.6692e+09
1.3272,-1.3185,-0.43191,59,1,-0.19789,1.6692e+09
1.3504,-1.3414,0.099752,67,9,-0.19789,1.6692e+09
1.3257,-1.3174,-0.3633,52,2,-0.19789,1.6692e+09
1.3341,-1.3258,0.16455,62,10,-0.19789,1.6692e+09
1.3295,-1.3216,-0.29691,56,3,-0.19788,1.6692e+09
1.3403,-1.3323,0.23204,63,11,-0.19788,1.6692e+09
1.3318,-1.3239,-0.23058,53,4,-0.19788,1.6692e+09
1.3475,-1.34,0.30098,54,12,-0.19788,1.6692e+09
1.3407,-1.3332,-0.16542,61,5,-0.19788,1.6692e+09
1.3292,-1.3223,0.36445,56,13,-0.19787,1.6692e+09
1.3338,-1.3269,-0.098601,64,6,-0.19787,1.6692e+09
1.3443,-1.3372,0.43775,57,14,-0.19787,1.6692e+09
1.3381,-1.3315,-0.03295,57,7,-0.19787,1.6692e+09
1.3365,-1.33,0.50521,51,15,-0.19786,1.6692e+09
0.71841,-0.71591,-0.27176,1,0,-0.19784,1.6692e+09
1.3386,-1.3339,0.032985,58,8,-0.19784,1.6692e+09
1.3194,-1.3153,-0.43011,59,1,-0.19784,1.6692e+09
1.3339,-1.3297,0.098706,65,9,-0.19784,1.6692e+09
1.3276,-1.3239,-0.36445,55,2,-0.19783,1.6692e+09
1.336,-1.3323,0.16507,65,10,-0.19783,1.6692e+09
1.3286,-1.3253,-0.29723,52,3,-0.19783,1.6692e+09
1.3281,-1.3248,0.23033,59,11,-0.19783,1.6692e+09
1.3253,-1.322,-0.22985,53,4,-0.19782,1.6692e+09
1.3451,-1.3423,0.30098,55,12,-0.19782,1.6692e+09
1.3356,-1.3328,-0.16507,62,5,-0.19782,1.6692e+09
1.3311,-1.3288,0.36559,54,13,-0.19782,1.6692e+09
1.3259,-1.3236,-0.098182,58,6,-0.19782,1.6692e+09
1.3281,-1.3258,0.43326,53,14,-0.19781,1.6692e+09
1.3386,-1.3367,-0.03302,52,7,-0.19781,1.6692e+09
1.3383,-1.3364,0.50677,50,15,-0.19781,1.6692e+09
0.70077,-0.70077,-0.26555,1,0,-0.19779,1.6692e+09
1.3391,-1.3391,0.033055,56,8,-0.19779,1.6692e+09
1.3185,-1.3189,-0.43056,53,1,-0.19778,1.6692e+09
1.3259,-1.3264,0.098287,65,9,-0.19778,1.6692e+09
1.3211,-1.3221,-0.3633,52,2,-0.19778,1.6692e+09
1.3309,-1.3318,0.16472,66,10,-0.19778,1.6692e+09
1.3235,-1.3249,-0.2966,52,3,-0.19777,1.6692e+09
1.323,-1.3244,0.22985,62,11,-0.19777,1.6692e+09
1.3089,-1.3103,-0.22741,54,4,-0.19777,1.6692e+09
1.3316,-1.3335,0.29848,54,12,-0.19777,1.6692e+09
1.3304,-1.3323,-0.16472,61,5,-0.19776,1.6692e+09
1.3302,-1.3325,0.36597,56,13,-0.19776,1.6692e+09
1.3207,-1.323,-0.097973,60,6,-0.19776,1.6692e+09
1.3217,-1.324,0.43191,55,14,-0.19776,1.6692e+09
1.3306,-1.3334,-0.03288,57,7,-0.19776,1.6692e+09
1.3332,-1.336,0.50573,50,15,-0.19775,1.6692e+09
0.69955,-0.70199,-0.26555,1,0,-0.19773,1.6692e+09
1.3339,-1.3386,0.032985,55,8,-0.19773,1.6692e+09
1.3148,-1.3199,-0.43011,61,1,-0.19773,1.6692e+09
1.325,-1.3301,0.098392,61,9,-0.19773,1.6692e+09
1.3119,-1.3174,-0.36139,54,2,-0.19772,1.6692e+09
1.3257,-1.3313,0.16438,66,10,-0.19772,1.6692e+09
1.3309,-1.337,-0.29879,56,3,-0.19772,1.6692e+09
1.3263,-1.3323,0.23082,60,11,-0.19772,1.6692e+09
1.3123,-1.3182,-0.22838,54,4,-0.19771,1.6692e+09
1.3237,-1.3302,0.29723,54,12,-0.19771,1.6692e+09
1.3281,-1.3346,-0.16472,62,5,-0.19771,1.6692e+09
1.3292,-1.3362,0.36635,54,13,-0.19771,1.6692e+09
1.3184,-1.3253,-0.097973,58,6,-0.19771,1.6692e+09
1.3235,-1.3305,0.43326,57,14,-0.1977,1.6692e+09
1.3226,-1.33,-0.032741,57,7,-0.1977,1.6692e+09
1.3213,-1.3287,0.50211,52,15,-0.1977,1.6692e+09
0.7201,-0.72515,-0.27383,1,0,-0.19768,1.6692e+09
1.3231,-1.3324,0.032776,58,8,-0.19768,1.6692e+09
1.318,-1.3277,-0.43191,61,1,-0.19767,1.6692e+09
1.3297,-1.3395,0.098915,65,9,-0.19767,1.6692e+09
1.3151,-1.3253,-0.36292,55,2,-0.19767,1.6692e+09
1.3122,-1.3223,0.16298,66,10,-0.19767,1.6692e+09
1.3147,-1.3253,-0.29566,54,3,-0.19766,1.6692e+09
1.3239,-1.3346,0.23082,62,11,-0.19766,1.6692e+09
1.31,-1.3205,-0.22838,54,4,-0.19766,1.6692e+09
1.3214,-1.3325,0.29723,55,12,-0.19766,1.6692e+09
1.3159,-1.327,-0.1635,66,5,-0.19765,1.6692e+09
1.3213,-1.3329,0.36483,59,13,-0.19765,1.6692e+09
1.3217,-1.3333,-0.098392,60,6,-0.19765,1.6692e+09
1.3226,-1.3341,0.43371,54,14,-0.19765,1.6692e+09
1.3203,-1.3323,-0.032741,57,7,-0.19765,1.6692e+09
1.3163,-1.3283,0.50107,52,15,-0.19764,1.6692e+09
0.6835,-0.6907,-0.26037,1,0,-0.19762,1.6692e+09
1.3123,-1.3261,0.032566,55,8,-0.19762,1.6692e+09
1.3102,-1.3244,-0.43011,61,1,-0.19762,1.6692e+09
1.3274,-1.3418,0.098915,65,9,-0.19762,1.6692e+09
1.3045,-1.3192,-0.36063,54,2,-0.19761,1.6692e+09
1.3113,-1.326,0.16316,63,10,-0.19761,1.6692e+09
1.3012,-1.3163,-0.29316,54,3,-0.19761,1.6692e+09
1.316,-1.3313,0.22985,60,11,-0.19761,1.6692e+09
1.3132,-1.3284,-0.22936,56,4,-0.1976,1.6692e+09
1.3246,-1.3404,0.29848,54,12,-0.1976,1.6692e+09
1.315,-1.3307,-0.16368,62,5,-0.1976,1.6692e+09
1.3094,-1.3255,0.36216,56,13,-0.1976,1.6692e+09
1.311,-1.3271,-0.097764,62,6,-0.19759,1.6692e+09
1.3189,-1.3351,0.43326,53,14,-0.19759,1.6692e+09
1.318,-1.3346,-0.032741,57,7,-0.19759,1.6692e+09
1.314,-1.3306,0.50107,52,15,-0.19759,1.6692e+09
0.68501,-0.69464,-0.26141,1,0,-0.19757,1.6692e+09
1.3128,-1.3313,0.032636,58,8,-0.19756,1.6692e+09
1.2983,-1.317,-0.42696,62,1,-0.19756,1.6692e+09
1.3138,-1.3327,0.098078,69,9,-0.19756,1.6692e+09
1.3091,-1.3285,-0.36254,59,2,-0.19756,1.6692e+09
1.3118,-1.3311,0.1635,68,10,-0.19756,1.6692e+09
1.3003,-1.32,-0.29347,52,3,-0.19755,1.6692e+09
1.3081,-1.3279,0.22887,59,11,-0.19755,1.6692e+09
1.3025,-1.3222,-0.2279,54,4,-0.19755,1.6692e+09
1.3195,-1.3399,0.29785,55,12,-0.19755,1.6692e+09
1.3127,-1.333,-0.16368,62,5,-0.19754,1.6692e+09
1.3057,-1.3263,0.36177,59,13,-0.19754,1.6692e+09
1.3059,-1.3265,-0.097554,57,6,-0.19754,1.6692e+09
1.3138,-1.3346,0.43236,62,14,-0.19754,1.6692e+09
1.3142,-1.3355,-0.032706,56,7,-0.19753,1.6692e+09
1.313,-1.3343,0.50159,53,15,-0.19753,1.6692e+09
0.71223,-0.72477,-0.27228,12,0,-0.19751,1.6692e+09
1.3105,-1.3336,0.032636,58,8,-0.19751,1.6692e+09
1.2919,-1.3151,-0.42561,61,1,-0.19751,1.6692e+09
1.3073,-1.3308,0.097764,63,9,-0.1975,1.6692e+09
1.3027,-1.3265,-0.36139,54,2,-0.1975,1.6692e+09
1.3094,-1.3334,0.1635,70,10,-0.1975,1.6692e+09
1.3024,-1.3263,-0.29441,54,3,-0.1975,1.6692e+09
1.303,-1.3274,0.22838,57,11,-0.1975,1.6692e+09
1.2919,-1.316,-0.22643,54,4,-0.19749,1.6692e+09
1.3144,-1.3394,0.29723,57,12,-0.19749,1.6692e+09
1.3104,-1.3353,-0.16368,62,5,-0.19749,1.6692e+09
1.3036,-1.3284,0.36177,54,13,-0.19749,1.6692e+09
1.3007,-1.326,-0.097345,57,6,-0.19748,1.6692e+09
1.306,-1.3313,0.43056,57,14,-0.19748,1.6692e+09
1.3077,-1.3335,-0.032601,59,7,-0.19748,1.6692e+09
1.3147,-1.3407,0.50314,52,15,-0.19748,1.6692e+09
0.70286,-0.71773,-0.26917,17,0,-0.19746,1.6692e+09
1.3138,-1.3416,0.032776,56,8,-0.19745,1.6692e+09
1.2898,-1.3171,-0.42561,59,1,-0.19745,1.6692e+09
1.298,-1.3259,0.09724,60,9,-0.19745,1.6692e+09
1.2855,-1.3131,-0.35719,51,2,-0.19745,1.6692e+09
1.3018,-1.3298,0.16281,63,10,-0.19744,1.6692e+09
1.3042,-1.3328,-0.29535,50,3,-0.19744,1.6692e+09
1.3009,-1.3294,0.22838,57,11,-0.19744,1.6692e+09
1.2868,-1.3154,-0.22595,56,4,-0.19744,1.6692e+09
1.3026,-1.3316,0.29504,59,12,-0.19744,1.6692e+09
1.2999,-1.3288,-0.16263,64,5,-0.19743,1.6692e+09
1.2999,-1.3293,0.36139,56,13,-0.19743,1.6692e+09
1.2987,-1.328,-0.097345,56,6,-0.19743,1.6692e+09
1.3037,-1.3336,0.43056,56,14,-0.19743,1.6692e+09
1.2972,-1.327,-0.032392,60,7,-0.19742,1.6692e+09
1.3005,-1.3303,0.49849,53,15,-0.19742,1.6692e+09
0.72197,-0.73957,-0.27694,22,0,-0.1974,1.6692e+09
1.3033,-1.3351,0.032566,56,8,-0.1974,1.6692e+09
1.2957,-1.3278,-0.42831,57,1,-0.1974,1.6692e+09
1.307,-1.3394,0.098078,67,9,-0.19739,1.6692e+09
1.2818,-1.314,-0.35681,54,2,-0.19739,1.6692e+09
1.2911,-1.3235,0.16176,68,10,-0.19739,1.6692e+09
1.2939,-1.3263,-0.29347,51,3,-0.19739,1.6692e+09
1.3042,-1.3373,0.22936,60,11,-0.19738,1.6692e+09
1.2917,-1.3246,-0.22716,59,4,-0.19738,1.6692e+09
1.3031,-1.3367,0.29566,60,12,-0.19738,1.6692e+09
1.2948,-1.3282,-0.16228,64,5,-0.19738,1.6692e+09
1.2992,-1.3327,0.36177,61,13,-0.19738,1.6692e+09
1.3019,-1.336,-0.097764,62,6,-0.19737,1.6692e+09
1.3016,-1.3356,0.43056,57,14,-0.19737,1.6692e+09
1.2907,-1.325,-0.032287,63,7,-0.19737,1.6692e+09
1.2995,-1.334,0.499,54,15,-0.19737,1.6692e+09
0.6897,-0.70898,-0.26503,23,0,-0.19735,1.6692e+09
1.2926,-1.3287,0.032357,58,8,-0.19734,1.6692e+09
1.2882,-1.3242,-0.42651,59,1,-0.19734,1.6692e+09
1.3047,-1.3416,0.098078,65,9,-0.19734,1.6692e+09
1.2839,-1.3202,-0.35796,52,2,-0.19734,1.6692e+09
1.2946,-1.3312,0.16246,70,10,-0.19733,1.6692e+09
1.2847,-1.3215,-0.29191,54,3,-0.19733,1.6692e+09
1.2965,-1.3337,0.22838,59,11,-0.19733,1.6692e+09
1.2963,-1.3339,-0.22838,58,4,-0.19733,1.6692e+09
1.3023,-1.3402,0.29597,57,12,-0.19732,1.6692e+09
1.2955,-1.3331,-0.16263,62,5,-0.19732,1.6692e+09
1.29,-1.3279,0.35987,56,13,-0.19732,1.6692e+09
